t, t_system, base_utc_sec, base_utc_nano, base_ypr_0,base_ypr_1,base_ypr_2,base_a_0,base_a_1,base_a_2,base_W_0,base_W_1,base_W_2,base_llh_0,base_llh_1,base_llh_2,base_status, base_sats, base_ane_0,base_ane_1,base_ane_2,ypr_0,ypr_1,ypr_2,a_0,a_1,a_2,W_0,W_1,W_2,rtk_x_0,rtk_x_1,rtk_x_2,rtk_v_0,rtk_v_1,rtk_v_2,llh_0,llh_1,llh_2,status, sats, utc_sec, utc_nano, ane1_0,ane1_1,ane1_2,ane2_0,ane2_1,ane2_2,idx1, idx2, 
0.372,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.23280334472656,-1.4462532997131348,-5.234415531158447,-0.2620718479156494,0.8864730596542358,-9.697876930236816,-0.0035124775022268295,0.001253519905731082,-0.0015182150527834892,81.31800079345703,-58.20100021362305,0.0,-2.2790000438690186,-3.184000015258789,0.0,37.77421188354492,-122.41838073730469,-5.604930400848389,4,9,1651982731,400000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.393,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.22966766357422,-1.441352128982544,-5.245216369628906,-0.26588547229766846,0.9123283624649048,-9.649776458740234,-0.013619879260659218,0.007320106960833073,0.00012724287807941437,81.31800079345703,-58.20100021362305,0.0,-2.2790000438690186,-3.184000015258789,0.0,37.77421188354492,-122.41838073730469,-5.604930400848389,4,9,1651982731,400000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.413,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.22972869873047,-1.4322216510772705,-5.267672538757324,-0.23138462007045746,0.9273858070373535,-9.674397468566895,-0.00879379641264677,0.0009687219280749559,0.0006386740133166313,81.31800079345703,-58.20100021362305,0.0,-2.2790000438690186,-3.184000015258789,0.0,37.77421188354492,-122.41838073730469,-5.604930400848389,4,9,1651982731,400000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.433,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.2282600402832,-1.433963418006897,-5.267469882965088,-0.24352110922336578,0.8759133219718933,-9.677079200744629,0.005428649019449949,-0.004189896862953901,-0.0010678190737962723,81.31800079345703,-58.20100021362305,0.0,-2.2790000438690186,-3.184000015258789,0.0,37.77421188354492,-122.41838073730469,-5.604930400848389,4,9,1651982731,400000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.453,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.2282600402832,-1.433963418006897,-5.267469882965088,-0.24352110922336578,0.8759133219718933,-9.677079200744629,0.005428649019449949,-0.004189896862953901,-0.0010678190737962723,81.31800079345703,-58.20100021362305,0.0,-2.2790000438690186,-3.184000015258789,0.0,37.77421188354492,-122.41838073730469,-5.604930400848389,4,9,1651982731,400000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.473,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.22684860229492,-1.4358621835708618,-5.225901126861572,-0.24466437101364136,0.8891111016273499,-9.620686531066895,0.0007102221716195345,0.006375025026500225,0.0015060706064105034,81.31800079345703,-58.20100021362305,0.0,-2.2790000438690186,-3.184000015258789,0.0,37.77421188354492,-122.41838073730469,-5.604930400848389,4,9,1651982731,400000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.494,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.224308013916016,-1.4324555397033691,-5.225978851318359,-0.22922609746456146,0.85614013671875,-9.651235580444336,-0.000645302701741457,0.005113469436764717,0.0003029210492968559,81.31800079345703,-58.20100021362305,0.0,-2.2790000438690186,-3.184000015258789,0.0,37.77421188354492,-122.41838073730469,-5.604930400848389,4,9,1651982731,400000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.514,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.22309875488281,-1.430572509765625,-5.221273422241211,-0.22360388934612274,0.8776541948318481,-9.674610137939453,0.0028594774194061756,-0.00397600419819355,0.0007096137851476669,81.31800079345703,-58.20100021362305,0.0,-2.2790000438690186,-3.184000015258789,0.0,37.77421188354492,-122.41838073730469,-5.604930400848389,4,9,1651982731,400000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.534,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.21754455566406,-1.4336788654327393,-5.221062183380127,-0.23810145258903503,0.8785789608955383,-9.682242393493652,-0.0026268507353961468,-0.003462614957243204,-9.296368807554245e-05,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.554,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.21754455566406,-1.4336788654327393,-5.221062183380127,-0.23810145258903503,0.8785789608955383,-9.682242393493652,-0.0026268507353961468,-0.003462614957243204,-9.296368807554245e-05,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.575,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.21754455566406,-1.4336788654327393,-5.221062183380127,-0.23810145258903503,0.8785789608955383,-9.682242393493652,-0.0026268507353961468,-0.003462614957243204,-9.296368807554245e-05,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.595,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.20618438720703,-1.4384567737579346,-5.259960651397705,-0.271465927362442,0.9141057729721069,-9.69591999053955,-0.0019921045750379562,-0.0011214003898203373,0.00021009612828493118,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.615,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.19927215576172,-1.439005732536316,-5.257247447967529,-0.22535476088523865,0.8850857019424438,-9.706463813781738,0.005312005057930946,-0.0007990081794559956,-0.00023384951055049896,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.635,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.20086669921875,-1.438934326171875,-5.252026557922363,-0.24555960297584534,0.9063901901245117,-9.662994384765625,0.005448558367788792,0.00025064265355467796,0.0006810156628489494,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.655,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.200531005859375,-1.4389272928237915,-5.2507829666137695,-0.2560844123363495,0.8891319632530212,-9.666356086730957,0.005747606512159109,-0.0002909193281084299,0.00118166022002697,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.676,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.19819641113281,-1.439250111579895,-5.233405590057373,-0.26746097207069397,0.8669458627700806,-9.647727012634277,0.007857093587517738,0.0012471294030547142,-0.00039766542613506317,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.696,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.19638442993164,-1.4372055530548096,-5.227029323577881,-0.21117928624153137,0.8554433584213257,-9.64940071105957,0.005760000087320805,0.001406015595421195,0.00010867603123188019,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.716,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.19512939453125,-1.4348112344741821,-5.2255048751831055,-0.24146702885627747,0.8829202651977539,-9.662264823913574,-0.0033080740831792355,0.00036513153463602066,-0.0013588350266218185,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.736,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.191349029541016,-1.4365440607070923,-5.23058557510376,-0.23221918940544128,0.8777326345443726,-9.660049438476562,-0.007359103299677372,-0.0031685782596468925,-0.0006735902279615402,80.8499984741211,-58.849998474121094,0.0,-2.375,-3.263000011444092,0.0,37.774208068847656,-122.41838836669922,-5.604930400848389,4,9,1651982731,600000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.756,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.18766403198242,-1.4400235414505005,-5.238577842712402,-0.26042336225509644,0.8703809976577759,-9.678698539733887,-0.005015789531171322,-0.0017889870796352625,-0.002308097667992115,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.777,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.18488311767578,-1.4402403831481934,-5.24407434463501,-0.2521028518676758,0.8693442344665527,-9.695913314819336,-0.004659015219658613,0.0006732747424393892,-0.0008807629346847534,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.797,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.18446731567383,-1.4401757717132568,-5.248515605926514,-0.2451116442680359,0.913666844367981,-9.637715339660645,-0.00397117156535387,0.0009659717325121164,-0.00030368007719516754,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.817,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.18003845214844,-1.4397104978561401,-5.250861644744873,-0.25199347734451294,0.8893865346908569,-9.686861038208008,-0.0003113974817097187,0.0006021000444889069,-0.000982220284640789,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.838,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.1807861328125,-1.4391764402389526,-5.2468953132629395,-0.23080214858055115,0.892345666885376,-9.653616905212402,0.00639946386218071,0.0001811778638511896,-0.00032835081219673157,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.858,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.1807861328125,-1.4391764402389526,-5.2468953132629395,-0.23080214858055115,0.892345666885376,-9.653616905212402,0.00639946386218071,0.0001811778638511896,-0.00032835081219673157,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.879,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.17525863647461,-1.4369574785232544,-5.234261989593506,-0.2542474567890167,0.887549877166748,-9.666366577148438,-0.000700447941198945,0.0009245870169252157,-0.0012600729241967201,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.899,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.174461364746094,-1.4364128112792969,-5.235529899597168,-0.24105817079544067,0.8612686395645142,-9.684502601623535,-0.001152831595391035,-0.00013399170711636543,-0.0015601832419633865,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.92,233738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.17416000366211,-1.4373385906219482,-5.237586498260498,-0.22775162756443024,0.8766127824783325,-9.6408109664917,-0.0011336561292409897,-0.002052037976682186,0.0004259217530488968,80.3759994506836,-59.494998931884766,0.0,-2.2980000972747803,-3.1040000915527344,0.0,37.77420425415039,-122.41839599609375,-5.604930400848389,4,9,1651982731,800000138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.94,233739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.1715087890625,-1.4384753704071045,-5.240143299102783,-0.2682868242263794,0.8858014941215515,-9.670141220092773,-0.002910720417276025,-0.000828868942335248,-0.0008176332339644432,79.89800262451172,-60.13600158691406,0.0,-2.5369999408721924,-3.369999885559082,0.0,37.774200439453125,-122.41840362548828,-5.604930400848389,4,9,1651982732,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.961,233739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.1715087890625,-1.4384753704071045,-5.240143299102783,-0.2682868242263794,0.8858014941215515,-9.670141220092773,-0.002910720417276025,-0.000828868942335248,-0.0008176332339644432,79.89800262451172,-60.13600158691406,0.0,-2.5369999408721924,-3.369999885559082,0.0,37.774200439453125,-122.41840362548828,-5.604930400848389,4,9,1651982732,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
0.981,233739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.1715087890625,-1.4384753704071045,-5.240143299102783,-0.2682868242263794,0.8858014941215515,-9.670141220092773,-0.002910720417276025,-0.000828868942335248,-0.0008176332339644432,79.89800262451172,-60.13600158691406,0.0,-2.5369999408721924,-3.369999885559082,0.0,37.774200439453125,-122.41840362548828,-5.604930400848389,4,9,1651982732,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.001,233739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.1715087890625,-1.4384753704071045,-5.240143299102783,-0.2682868242263794,0.8858014941215515,-9.670141220092773,-0.002910720417276025,-0.000828868942335248,-0.0008176332339644432,79.89800262451172,-60.13600158691406,0.0,-2.5369999408721924,-3.369999885559082,0.0,37.774200439453125,-122.41840362548828,-5.604930400848389,4,9,1651982732,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.022,233739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.1645622253418,-1.4415253400802612,-5.251016616821289,-0.22280004620552063,0.8873233795166016,-9.70686149597168,0.003069952130317688,-0.0006476023700088263,-0.00023306440562009811,79.89800262451172,-60.13600158691406,0.0,-2.5369999408721924,-3.369999885559082,0.0,37.774200439453125,-122.41840362548828,-5.604930400848389,4,9,1651982732,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.042,233739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.16401672363281,-1.4400125741958618,-5.248579025268555,-0.24609723687171936,0.8700829744338989,-9.659368515014648,0.0022450676187872887,0.0014146226458251476,-0.00013778172433376312,79.89800262451172,-60.13600158691406,0.0,-2.5369999408721924,-3.369999885559082,0.0,37.774200439453125,-122.41840362548828,-5.604930400848389,4,9,1651982732,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.063,233739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.15727996826172,-1.4384546279907227,-5.24505090713501,-0.22612729668617249,0.8909171223640442,-9.640965461730957,0.003223288105800748,0.0011099257972091436,-0.0005492158234119415,79.89800262451172,-60.13600158691406,0.0,-2.5369999408721924,-3.369999885559082,0.0,37.774200439453125,-122.41840362548828,-5.604930400848389,4,9,1651982732,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
